hotel_name,hotel_slug,check_in_date,check_out_date,nights,guests,rooms,day_offset,availability,total_price,original_price,price_per_night,has_discount,discount_percentage,rating_score,review_count,scrape_timestamp
Oase by 7 Star Lodges,7-star-lodges,2025-11-10,2025-11-12,2,2,1,12,sold_out,29090.0,36363.0,14545.0,True,20.0,,,2025-10-29T15:39:25.416145
Oase by 7 Star Lodges,7-star-lodges,2025-11-12,2025-11-14,2,2,1,14,sold_out,21681.0,27102.0,10840.5,True,20.0,,,2025-10-29T15:39:33.288495
Oase by 7 Star Lodges,7-star-lodges,2025-11-14,2025-11-16,2,2,1,16,sold_out,21681.0,27102.0,10840.5,True,20.0,,,2025-10-29T15:39:41.079382
Oase by 7 Star Lodges,7-star-lodges,2025-11-16,2025-11-18,2,2,1,18,sold_out,25729.0,32161.0,12864.5,True,20.0,,,2025-10-29T15:39:47.880140
Oase by 7 Star Lodges,7-star-lodges,2025-11-18,2025-11-20,2,2,1,20,sold_out,24087.0,30108.0,12043.5,True,20.0,,,2025-10-29T15:39:54.445720
Oase by 7 Star Lodges,7-star-lodges,2025-11-20,2025-11-22,2,2,1,22,sold_out,22837.0,28547.0,11418.5,True,20.0,,,2025-10-29T15:40:01.683602
Oase by 7 Star Lodges,7-star-lodges,2025-11-22,2025-11-24,2,2,1,24,sold_out,29174.0,36467.0,14587.0,True,20.0,,,2025-10-29T15:40:08.103992
Oase by 7 Star Lodges,7-star-lodges,2025-11-24,2025-11-26,2,2,1,26,sold_out,29174.0,36467.0,14587.0,True,20.0,,,2025-10-29T15:40:14.906504
Oase by 7 Star Lodges,7-star-lodges,2025-11-26,2025-11-28,2,2,1,28,sold_out,29174.0,36467.0,14587.0,True,20.0,,,2025-10-29T15:40:21.984568
Oase by 7 Star Lodges,7-star-lodges,2025-11-28,2025-11-30,2,2,1,30,sold_out,23230.0,29038.0,11615.0,True,20.0,,,2025-10-29T15:40:29.256116
Oase by 7 Star Lodges,7-star-lodges,2025-11-30,2025-12-02,2,2,1,32,sold_out,,,,False,,,,2025-10-29T15:40:35.879315
Oase by 7 Star Lodges,7-star-lodges,2025-12-02,2025-12-04,2,2,1,34,sold_out,15360.0,,7680.0,False,,,,2025-10-29T15:40:42.273713
Oase by 7 Star Lodges,7-star-lodges,2025-12-04,2025-12-06,2,2,1,36,sold_out,,,,False,,,,2025-10-29T15:40:50.122443
Oase by 7 Star Lodges,7-star-lodges,2025-12-06,2025-12-08,2,2,1,38,sold_out,,,,False,,,,2025-10-29T15:40:57.643617
Oase by 7 Star Lodges,7-star-lodges,2025-12-08,2025-12-10,2,2,1,40,sold_out,,,,False,,,,2025-10-29T15:41:04.519560
Oase by 7 Star Lodges,7-star-lodges,2025-12-10,2025-12-12,2,2,1,42,sold_out,24645.0,30806.0,12322.5,True,20.0,,,2025-10-29T15:41:11.535377
Oase by 7 Star Lodges,7-star-lodges,2025-12-12,2025-12-14,2,2,1,44,sold_out,29569.0,33224.0,14784.5,True,11.0,,,2025-10-29T15:41:18.541343
Oase by 7 Star Lodges,7-star-lodges,2025-12-14,2025-12-16,2,2,1,46,sold_out,28569.0,32100.0,14284.5,True,11.0,,,2025-10-29T15:41:25.675972
Oase by 7 Star Lodges,7-star-lodges,2025-12-16,2025-12-18,2,2,1,48,sold_out,28569.0,32100.0,14284.5,True,11.0,,,2025-10-29T15:41:33.730612
Oase by 7 Star Lodges,7-star-lodges,2025-12-18,2025-12-20,2,2,1,50,sold_out,29069.0,32662.0,14534.5,True,11.0,,,2025-10-29T15:41:40.684133
Oase by 7 Star Lodges,7-star-lodges,2025-12-20,2025-12-22,2,2,1,52,sold_out,29069.0,32662.0,14534.5,True,11.0,,,2025-10-29T15:41:48.634678
Oase by 7 Star Lodges,7-star-lodges,2025-12-22,2025-12-24,2,2,1,54,sold_out,28569.0,32100.0,14284.5,True,11.0,,,2025-10-29T15:41:56.659473
Oase by 7 Star Lodges,7-star-lodges,2025-12-24,2025-12-26,2,2,1,56,sold_out,,,,False,,,,2025-10-29T15:42:04.662160
Oase by 7 Star Lodges,7-star-lodges,2025-12-26,2025-12-28,2,2,1,58,sold_out,,,,False,,,,2025-10-29T15:42:12.564100
Oase by 7 Star Lodges,7-star-lodges,2025-12-28,2025-12-30,2,2,1,60,sold_out,,,,False,,,,2025-10-29T15:42:19.833932
Oase by 7 Star Lodges,7-star-lodges,2025-12-30,2026-01-01,2,2,1,62,sold_out,15360.0,,7680.0,False,,,,2025-10-29T15:42:26.554093
Oase by 7 Star Lodges,7-star-lodges,2026-01-01,2026-01-03,2,2,1,64,sold_out,32552.0,36575.0,16276.0,True,11.0,,,2025-10-29T15:42:34.127937
Oase by 7 Star Lodges,7-star-lodges,2026-01-03,2026-01-05,2,2,1,66,sold_out,38347.0,43087.0,19173.5,True,11.0,,,2025-10-29T15:42:42.204743
Oase by 7 Star Lodges,7-star-lodges,2026-01-05,2026-01-07,2,2,1,68,sold_out,30009.0,33718.0,15004.5,True,11.0,,,2025-10-29T15:42:49.791033
Oase by 7 Star Lodges,7-star-lodges,2026-01-07,2026-01-09,2,2,1,70,sold_out,28009.0,31471.0,14004.5,True,11.0,,,2025-10-29T15:42:57.711998
Oase by 7 Star Lodges,7-star-lodges,2026-01-09,2026-01-11,2,2,1,72,sold_out,28989.0,32572.0,14494.5,True,11.0,,,2025-10-29T15:43:04.644954
Oase by 7 Star Lodges,7-star-lodges,2026-01-11,2026-01-13,2,2,1,74,sold_out,28009.0,31471.0,14004.5,True,11.0,,,2025-10-29T15:43:11.540779
Oase by 7 Star Lodges,7-star-lodges,2026-01-13,2026-01-15,2,2,1,76,sold_out,28009.0,31471.0,14004.5,True,11.0,,,2025-10-29T15:43:18.614655
Oase by 7 Star Lodges,7-star-lodges,2026-01-15,2026-01-17,2,2,1,78,sold_out,28499.0,32021.0,14249.5,True,11.0,,,2025-10-29T15:43:27.097268
Oase by 7 Star Lodges,7-star-lodges,2026-01-17,2026-01-19,2,2,1,80,sold_out,38237.0,42963.0,19118.5,True,11.0,,,2025-10-29T15:43:34.080686
Oase by 7 Star Lodges,7-star-lodges,2026-01-19,2026-01-21,2,2,1,82,sold_out,66859.0,75123.0,33429.5,True,11.0,,,2025-10-29T15:43:41.228783
Oase by 7 Star Lodges,7-star-lodges,2026-01-21,2026-01-23,2,2,1,84,sold_out,37688.0,42346.0,18844.0,True,11.0,,,2025-10-29T15:43:48.553450
Oase by 7 Star Lodges,7-star-lodges,2026-01-23,2026-01-25,2,2,1,86,sold_out,39007.0,43828.0,19503.5,True,11.0,,,2025-10-29T15:43:55.748351
Oase by 7 Star Lodges,7-star-lodges,2026-01-25,2026-01-27,2,2,1,88,sold_out,37688.0,42346.0,18844.0,True,11.0,,,2025-10-29T15:44:05.090393
Oase by 7 Star Lodges,7-star-lodges,2026-01-27,2026-01-29,2,2,1,90,sold_out,28509.0,32033.0,14254.5,True,11.0,,,2025-10-29T15:44:12.215559
Phelwana Game Lodge,phelwana-game-lodge,2025-10-29,2025-10-31,2,2,1,0,sold_out,,,,False,,,,2025-10-29T15:44:24.634286
Phelwana Game Lodge,phelwana-game-lodge,2025-10-31,2025-11-02,2,2,1,2,sold_out,17722.0,22152.0,8861.0,True,20.0,,,2025-10-29T15:44:32.176422
Phelwana Game Lodge,phelwana-game-lodge,2025-11-02,2025-11-04,2,2,1,4,sold_out,17722.0,22152.0,8861.0,True,20.0,,,2025-10-29T15:44:39.564393
Phelwana Game Lodge,phelwana-game-lodge,2025-11-04,2025-11-06,2,2,1,6,sold_out,8318.0,,4159.0,False,,,,2025-10-29T15:44:46.553417
Phelwana Game Lodge,phelwana-game-lodge,2025-11-06,2025-11-08,2,2,1,8,sold_out,13520.0,16900.0,6760.0,True,20.0,,,2025-10-29T15:44:53.736265
Phelwana Game Lodge,phelwana-game-lodge,2025-11-08,2025-11-10,2,2,1,10,available,13520.0,16900.0,6760.0,True,20.0,,,2025-10-29T15:45:00.558114
Phelwana Game Lodge,phelwana-game-lodge,2025-11-10,2025-11-12,2,2,1,12,available,13520.0,16900.0,6760.0,True,20.0,,,2025-10-29T15:45:08.358431
Phelwana Game Lodge,phelwana-game-lodge,2025-11-12,2025-11-14,2,2,1,14,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:45:15.283709
Phelwana Game Lodge,phelwana-game-lodge,2025-11-14,2025-11-16,2,2,1,16,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:45:21.934313
Phelwana Game Lodge,phelwana-game-lodge,2025-11-16,2025-11-18,2,2,1,18,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:45:30.021150
Phelwana Game Lodge,phelwana-game-lodge,2025-11-18,2025-11-20,2,2,1,20,sold_out,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:45:37.468204
Phelwana Game Lodge,phelwana-game-lodge,2025-11-20,2025-11-22,2,2,1,22,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:45:44.410889
Phelwana Game Lodge,phelwana-game-lodge,2025-11-22,2025-11-24,2,2,1,24,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:45:51.380171
Phelwana Game Lodge,phelwana-game-lodge,2025-11-24,2025-11-26,2,2,1,26,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:45:58.704869
Phelwana Game Lodge,phelwana-game-lodge,2025-11-26,2025-11-28,2,2,1,28,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:46:06.214979
Phelwana Game Lodge,phelwana-game-lodge,2025-11-28,2025-11-30,2,2,1,30,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:46:13.157945
Phelwana Game Lodge,phelwana-game-lodge,2025-11-30,2025-12-02,2,2,1,32,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:46:21.139216
Phelwana Game Lodge,phelwana-game-lodge,2025-12-02,2025-12-04,2,2,1,34,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:46:29.643821
Phelwana Game Lodge,phelwana-game-lodge,2025-12-04,2025-12-06,2,2,1,36,sold_out,,,,False,,,,2025-10-29T15:46:37.140708
Phelwana Game Lodge,phelwana-game-lodge,2025-12-06,2025-12-08,2,2,1,38,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:46:45.159700
Phelwana Game Lodge,phelwana-game-lodge,2025-12-08,2025-12-10,2,2,1,40,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:46:52.087109
Phelwana Game Lodge,phelwana-game-lodge,2025-12-10,2025-12-12,2,2,1,42,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:47:00.028821
Phelwana Game Lodge,phelwana-game-lodge,2025-12-12,2025-12-14,2,2,1,44,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:47:08.278450
Phelwana Game Lodge,phelwana-game-lodge,2025-12-14,2025-12-16,2,2,1,46,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:47:15.683766
Phelwana Game Lodge,phelwana-game-lodge,2025-12-16,2025-12-18,2,2,1,48,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:47:23.740564
Phelwana Game Lodge,phelwana-game-lodge,2025-12-18,2025-12-20,2,2,1,50,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:47:30.631848
Phelwana Game Lodge,phelwana-game-lodge,2025-12-20,2025-12-22,2,2,1,52,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:47:38.849522
Phelwana Game Lodge,phelwana-game-lodge,2025-12-22,2025-12-24,2,2,1,54,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:47:45.834160
Phelwana Game Lodge,phelwana-game-lodge,2025-12-24,2025-12-26,2,2,1,56,sold_out,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:47:52.476968
Phelwana Game Lodge,phelwana-game-lodge,2025-12-26,2025-12-28,2,2,1,58,sold_out,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:48:00.534231
Phelwana Game Lodge,phelwana-game-lodge,2025-12-28,2025-12-30,2,2,1,60,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:48:09.024589
Phelwana Game Lodge,phelwana-game-lodge,2025-12-30,2026-01-01,2,2,1,62,sold_out,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:48:16.627761
Phelwana Game Lodge,phelwana-game-lodge,2026-01-01,2026-01-03,2,2,1,64,sold_out,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:48:24.444051
Phelwana Game Lodge,phelwana-game-lodge,2026-01-03,2026-01-05,2,2,1,66,sold_out,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:48:31.852367
Phelwana Game Lodge,phelwana-game-lodge,2026-01-05,2026-01-07,2,2,1,68,available,12168.0,15210.0,6084.0,True,20.0,,,2025-10-29T15:48:38.034426
Phelwana Game Lodge,phelwana-game-lodge,2026-01-07,2026-01-09,2,2,1,70,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:48:45.615509
Phelwana Game Lodge,phelwana-game-lodge,2026-01-09,2026-01-11,2,2,1,72,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:48:53.623270
Phelwana Game Lodge,phelwana-game-lodge,2026-01-11,2026-01-13,2,2,1,74,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:49:02.125033
Phelwana Game Lodge,phelwana-game-lodge,2026-01-13,2026-01-15,2,2,1,76,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:49:10.986073
Phelwana Game Lodge,phelwana-game-lodge,2026-01-15,2026-01-17,2,2,1,78,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:49:20.060764
Phelwana Game Lodge,phelwana-game-lodge,2026-01-17,2026-01-19,2,2,1,80,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:49:29.721990
Phelwana Game Lodge,phelwana-game-lodge,2026-01-19,2026-01-21,2,2,1,82,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:49:40.138480
Phelwana Game Lodge,phelwana-game-lodge,2026-01-21,2026-01-23,2,2,1,84,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:49:49.675009
Phelwana Game Lodge,phelwana-game-lodge,2026-01-23,2026-01-25,2,2,1,86,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:49:57.440824
Phelwana Game Lodge,phelwana-game-lodge,2026-01-25,2026-01-27,2,2,1,88,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:50:04.987929
Phelwana Game Lodge,phelwana-game-lodge,2026-01-27,2026-01-29,2,2,1,90,available,13689.0,15210.0,6844.5,True,10.0,,,2025-10-29T15:50:12.624891
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-10-29,2025-10-31,2,2,1,0,sold_out,,,,False,,,,2025-10-29T15:50:23.861861
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-10-31,2025-11-02,2,2,1,2,sold_out,,,,False,,,,2025-10-29T15:50:29.753369
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-02,2025-11-04,2,2,1,4,sold_out,,,,False,,,,2025-10-29T15:50:35.245898
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-04,2025-11-06,2,2,1,6,sold_out,24480.0,30600.0,12240.0,True,20.0,,,2025-10-29T15:50:41.474934
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-06,2025-11-08,2,2,1,8,sold_out,,,,False,,,,2025-10-29T15:50:46.928694
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-08,2025-11-10,2,2,1,10,sold_out,,,,False,,,,2025-10-29T15:50:52.822506
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-10,2025-11-12,2,2,1,12,sold_out,48960.0,61200.0,24480.0,True,20.0,,,2025-10-29T15:50:58.203335
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-12,2025-11-14,2,2,1,14,sold_out,24121.0,,12060.5,False,,,,2025-10-29T15:51:03.655466
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-14,2025-11-16,2,2,1,16,sold_out,24480.0,30600.0,12240.0,True,20.0,,,2025-10-29T15:51:09.650508
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-16,2025-11-18,2,2,1,18,sold_out,48960.0,61200.0,24480.0,True,20.0,,,2025-10-29T15:51:14.911334
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-18,2025-11-20,2,2,1,20,sold_out,26796.0,,13398.0,False,,,,2025-10-29T15:51:20.075093
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-20,2025-11-22,2,2,1,22,sold_out,48960.0,61200.0,24480.0,True,20.0,,,2025-10-29T15:51:25.771101
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-22,2025-11-24,2,2,1,24,sold_out,32456.0,,16228.0,False,,,,2025-10-29T15:51:30.625077
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-24,2025-11-26,2,2,1,26,sold_out,,,,False,,,,2025-10-29T15:51:35.896455
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-26,2025-11-28,2,2,1,28,sold_out,,,,False,,,,2025-10-29T15:51:41.160108
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-28,2025-11-30,2,2,1,30,sold_out,25843.0,,12921.5,False,,,,2025-10-29T15:51:46.028047
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-11-30,2025-12-02,2,2,1,32,sold_out,17000.0,,8500.0,False,,,,2025-10-29T15:51:50.962290
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-02,2025-12-04,2,2,1,34,sold_out,17000.0,,8500.0,False,,,,2025-10-29T15:51:55.822063
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-04,2025-12-06,2,2,1,36,sold_out,17000.0,,8500.0,False,,,,2025-10-29T15:52:00.700089
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-06,2025-12-08,2,2,1,38,sold_out,24480.0,30600.0,12240.0,True,20.0,,,2025-10-29T15:52:06.223130
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-08,2025-12-10,2,2,1,40,sold_out,24480.0,30600.0,12240.0,True,20.0,,,2025-10-29T15:52:11.946183
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-10,2025-12-12,2,2,1,42,sold_out,,,,False,,,,2025-10-29T15:52:17.238343
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-12,2025-12-14,2,2,1,44,sold_out,,,,False,,,,2025-10-29T15:52:22.584628
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-14,2025-12-16,2,2,1,46,sold_out,24480.0,30600.0,12240.0,True,20.0,,,2025-10-29T15:52:29.025915
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-16,2025-12-18,2,2,1,48,sold_out,24480.0,30600.0,12240.0,True,20.0,,,2025-10-29T15:52:35.831541
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-18,2025-12-20,2,2,1,50,sold_out,24480.0,30600.0,12240.0,True,20.0,,,2025-10-29T15:52:43.944488
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-20,2025-12-22,2,2,1,52,sold_out,24480.0,30600.0,12240.0,True,20.0,,,2025-10-29T15:52:50.890243
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-22,2025-12-24,2,2,1,54,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:52:57.393843
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-24,2025-12-26,2,2,1,56,sold_out,17000.0,,8500.0,False,,,,2025-10-29T15:53:05.722996
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-26,2025-12-28,2,2,1,58,sold_out,17000.0,,8500.0,False,,,,2025-10-29T15:53:13.407180
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-28,2025-12-30,2,2,1,60,sold_out,,,,False,,,,2025-10-29T15:53:22.889697
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2025-12-30,2026-01-01,2,2,1,62,sold_out,,,,False,,,,2025-10-29T15:53:29.062840
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-01,2026-01-03,2,2,1,64,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:53:34.818829
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-03,2026-01-05,2,2,1,66,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:53:40.744616
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-05,2026-01-07,2,2,1,68,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:53:46.344258
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-07,2026-01-09,2,2,1,70,sold_out,61200.0,,30600.0,False,,,,2025-10-29T15:53:51.615827
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-09,2026-01-11,2,2,1,72,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:53:57.086871
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-11,2026-01-13,2,2,1,74,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:54:03.683879
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-13,2026-01-15,2,2,1,76,sold_out,61200.0,,30600.0,False,,,,2025-10-29T15:54:09.391366
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-15,2026-01-17,2,2,1,78,sold_out,61200.0,,30600.0,False,,,,2025-10-29T15:54:15.488602
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-17,2026-01-19,2,2,1,80,sold_out,61200.0,,30600.0,False,,,,2025-10-29T15:54:21.109704
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-19,2026-01-21,2,2,1,82,sold_out,61200.0,,30600.0,False,,,,2025-10-29T15:54:27.803418
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-21,2026-01-23,2,2,1,84,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:54:34.746647
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-23,2026-01-25,2,2,1,86,sold_out,61200.0,,30600.0,False,,,,2025-10-29T15:54:41.356626
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-25,2026-01-27,2,2,1,88,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:54:48.253917
Nyati Safari Lodge,nyati-safari-lodge-parblowa,2026-01-27,2026-01-29,2,2,1,90,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:54:55.491419
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-10-29,2025-10-31,2,2,1,0,sold_out,,,,False,,,,2025-10-29T15:55:07.315489
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-10-31,2025-11-02,2,2,1,2,sold_out,,,,False,,,,2025-10-29T15:55:14.053088
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-02,2025-11-04,2,2,1,4,sold_out,4896.0,,2448.0,False,,,,2025-10-29T15:55:20.960092
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-04,2025-11-06,2,2,1,6,sold_out,8690.0,,4345.0,False,,,,2025-10-29T15:55:29.418025
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-06,2025-11-08,2,2,1,8,sold_out,7590.0,,3795.0,False,,,,2025-10-29T15:55:36.271903
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-08,2025-11-10,2,2,1,10,sold_out,,,,False,,,,2025-10-29T15:55:42.991014
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-10,2025-11-12,2,2,1,12,sold_out,,,,False,,,,2025-10-29T15:55:50.005032
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-12,2025-11-14,2,2,1,14,sold_out,7590.0,,3795.0,False,,,,2025-10-29T15:55:56.003502
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-14,2025-11-16,2,2,1,16,sold_out,7590.0,,3795.0,False,,,,2025-10-29T15:56:02.492062
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-16,2025-11-18,2,2,1,18,sold_out,7590.0,,3795.0,False,,,,2025-10-29T15:56:09.908926
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-18,2025-11-20,2,2,1,20,sold_out,5760.0,,2880.0,False,,,,2025-10-29T15:56:16.887888
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-20,2025-11-22,2,2,1,22,sold_out,,,,False,,,,2025-10-29T15:56:23.898019
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-22,2025-11-24,2,2,1,24,sold_out,7590.0,,3795.0,False,,,,2025-10-29T15:56:31.339872
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-24,2025-11-26,2,2,1,26,sold_out,,,,False,,,,2025-10-29T15:56:43.971903
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-26,2025-11-28,2,2,1,28,sold_out,7590.0,,3795.0,False,,,,2025-10-29T15:56:52.269620
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-28,2025-11-30,2,2,1,30,sold_out,7590.0,,3795.0,False,,,,2025-10-29T15:56:59.299672
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-11-30,2025-12-02,2,2,1,32,sold_out,,,,False,,,,2025-10-29T15:57:10.414749
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-02,2025-12-04,2,2,1,34,sold_out,7590.0,,3795.0,False,,,,2025-10-29T15:57:19.860663
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-04,2025-12-06,2,2,1,36,sold_out,8690.0,,4345.0,False,,,,2025-10-29T15:57:28.166695
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-06,2025-12-08,2,2,1,38,sold_out,,,,False,,,,2025-10-29T15:57:37.765905
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-08,2025-12-10,2,2,1,40,sold_out,7590.0,,3795.0,False,,,,2025-10-29T15:57:54.641590
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-10,2025-12-12,2,2,1,42,sold_out,,,,False,,,,2025-10-29T15:58:06.890615
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-12,2025-12-14,2,2,1,44,sold_out,,,,False,,,,2025-10-29T15:58:18.444228
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-14,2025-12-16,2,2,1,46,sold_out,,,,False,,,,2025-10-29T15:58:26.248466
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-16,2025-12-18,2,2,1,48,sold_out,10800.0,,5400.0,False,,,,2025-10-29T15:58:32.228564
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-18,2025-12-20,2,2,1,50,sold_out,,,,False,,,,2025-10-29T15:58:38.743603
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-20,2025-12-22,2,2,1,52,sold_out,,,,False,,,,2025-10-29T15:58:44.805667
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-22,2025-12-24,2,2,1,54,sold_out,,,,False,,,,2025-10-29T15:58:50.944967
Khaya Ndlovu Safari Manor,khaya-ndlovu-manor-house,2025-12-24,2025-12-26,2,2,1,56,sold_out,5633.0,,2816.5,False,,,,2025-10-29T15:58:56.924285
